user_id,n_features,max_weight,mean_weight
838340,5,0.5164,0.4447
838490,14,0.4534,0.2516
838523,10,0.4675,0.293
838567,49,0.3606,0.1345
838763,88,0.1651,0.1025
839105,16,0.3847,0.2379
839266,59,0.4047,0.1196
839427,18,0.3954,0.2217
839467,26,0.286,0.1877
839628,48,0.2365,0.1378
839684,20,0.4123,0.2084
839904,30,0.2877,0.1766
840241,40,0.4118,0.1411
840331,23,0.309,0.1982
840426,11,0.4305,0.2907
840586,23,0.326,0.1999
840870,7,0.5121,0.3702
841169,15,0.3706,0.2439
841209,7,0.5234,0.3541
841244,17,0.3622,0.225
841245,51,0.2767,0.1345
841345,19,0.3303,0.2228
841426,19,0.4994,0.2072
841500,52,0.3065,0.1287
841517,4,0.6115,0.4946
841702,34,0.2465,0.1652
841706,57,0.4291,0.1206
841996,33,0.5061,0.154
843651,30,0.2899,0.1731
843780,30,0.2864,0.1713
843818,24,0.3204,0.1962
844511,5,0.621,0.4195
844632,6,0.535,0.3972
845081,25,0.6073,0.177
845181,8,0.4594,0.3352
845360,36,0.2646,0.1598
845385,10,0.5192,0.304
845572,1,1.0,1.0
845615,14,0.4376,0.2509
845783,39,0.2716,0.1551
845802,81,0.3612,0.0966
846388,64,0.1877,0.1193
846552,2,0.8361,0.6923
846674,7,0.5323,0.3636
847207,23,0.4428,0.1883
847842,53,0.544,0.1129
847929,32,0.3934,0.165
847931,14,0.3816,0.2596
848128,20,0.3703,0.2091
848277,12,0.4052,0.2779
848381,19,0.3895,0.2177
848388,24,0.4297,0.1874
848400,26,0.2771,0.1893
848416,8,0.5044,0.3399
848543,44,0.229,0.1431
848696,4,0.6968,0.482
848949,37,0.2853,0.1561
849020,40,0.2459,0.1497
849032,106,0.4022,0.0837
849133,16,0.5077,0.2123
849510,10,0.4988,0.2977
849550,27,0.3969,0.1776
849727,30,0.2918,0.1755
849794,13,0.3789,0.2713
849847,5,0.4957,0.4396
849898,31,0.3154,0.17
850034,8,0.5361,0.3349
850329,28,0.4049,0.1723
850378,12,0.4306,0.2746
850871,91,0.2742,0.0983
850991,37,0.2592,0.1567
851283,37,0.2232,0.1591
851291,17,0.4891,0.2196
851365,2,0.897,0.6695
851532,123,0.4246,0.0742
851639,48,0.2232,0.138
851700,7,0.5099,0.3605
851863,15,0.4563,0.2444
852006,5,0.5223,0.4421
852277,32,0.3174,0.1671
852456,49,0.2934,0.1347
852459,25,0.2774,0.191
852747,37,0.2912,0.1573
853014,13,0.381,0.2644
853269,10,0.4226,0.3115
853353,13,0.4333,0.2637
853503,8,0.5535,0.3335
853633,44,0.7019,0.1098
853674,87,0.2228,0.1022
853756,35,0.6491,0.1379
853921,2,0.87,0.6815
854033,1,1.0,1.0
854140,30,0.3911,0.1602
854243,21,0.3883,0.2049
854297,23,0.3356,0.1975
854495,13,0.419,0.2656
854559,15,0.5363,0.2393
854909,20,0.3235,0.2151
855314,15,0.6441,0.2302
855545,54,0.3799,0.1245
855558,12,0.5406,0.2726
855669,23,0.3596,0.198
856121,37,0.2921,0.1566
856160,22,0.3361,0.2054
856294,46,0.3708,0.1358
856327,17,0.3865,0.2298
856432,34,0.6456,0.1441
856923,65,0.1809,0.1191
857071,63,0.5168,0.0988
857145,40,0.3182,0.1458
857233,14,0.4247,0.2537
857242,55,0.3152,0.123
857244,153,0.2714,0.0728
857363,7,0.645,0.347
857439,71,0.3267,0.1102
857654,25,0.3579,0.1881
857698,57,0.2244,0.1272
857885,16,0.3236,0.2449
857973,33,0.3423,0.1644
858596,9,0.4063,0.3186
858747,44,0.2776,0.1459
858884,6,0.6233,0.3839
858905,11,0.4224,0.2874
859187,15,0.3736,0.245
859528,9,0.4287,0.3205
859672,57,0.3469,0.1174
859704,29,0.3758,0.1732
859958,11,0.4293,0.2866
860038,22,0.3735,0.204
860050,15,0.342,0.2525
860144,58,0.2929,0.1209
860155,9,0.3825,0.3247
860211,175,0.2694,0.0615
860621,43,0.472,0.136
860684,29,0.3359,0.1756
860751,31,0.4219,0.1655
861451,3,0.751,0.551
861514,7,0.4487,0.3695
861648,23,0.2972,0.2018
861767,12,0.4983,0.2738
861915,63,0.4419,0.1088
861990,12,0.4444,0.2679
862151,11,0.464,0.2814
862192,1,1.0,1.0
862564,16,0.4134,0.2358
862741,4,0.5783,0.4931
862809,20,0.3669,0.207
862927,10,0.5103,0.3052
863108,14,0.42,0.2556
863292,23,0.4428,0.1897
863584,15,0.382,0.2512
863657,70,0.4539,0.0999
863741,58,0.25,0.1242
863804,15,0.3905,0.2462
863848,6,0.5031,0.3927
864117,44,0.2343,0.1439
864500,21,0.3687,0.2025
864531,25,0.694,0.1641
865365,44,0.2184,0.1441
865866,50,0.3877,0.1257
866046,4,0.5434,0.4977
866224,33,0.2669,0.1679
866244,23,0.6535,0.1674
866381,14,0.3702,0.2559
866420,25,0.5116,0.1665
866441,82,0.5278,0.0889
866451,13,0.3632,0.268
866503,32,0.281,0.1708
866553,12,0.4101,0.2795
866639,146,0.1148,0.0796
866932,7,0.7161,0.3375
867196,6,0.5353,0.4012
867322,32,0.2779,0.1683
867855,17,0.3276,0.2319
867966,28,0.3858,0.178
868058,56,0.1981,0.1289
868116,44,0.24,0.1439
868196,1,1.0,1.0
869495,3,0.7044,0.5693
869635,9,0.5539,0.3153
869694,4,0.554,0.4887
869718,10,0.4805,0.2939
869752,20,0.3307,0.215
870560,48,0.2204,0.1406
870690,7,0.5677,0.3608
870703,16,0.4738,0.2289
870820,18,0.3992,0.2211
871112,17,0.3486,0.2318
871114,35,0.4273,0.1576
871881,9,0.3962,0.329
871944,33,0.333,0.1658
872105,30,0.4678,0.1636
872146,22,0.3339,0.2028
872210,37,0.2761,0.1552
872225,17,0.3943,0.2289
872314,24,0.3293,0.1943
872355,34,0.4577,0.1494
872524,11,0.4907,0.2869
872876,36,0.2439,0.162
873209,44,0.2397,0.1433
873611,8,0.5201,0.3329
873810,7,0.5105,0.365
874661,80,0.4091,0.0905
874791,2,0.9119,0.6612
874958,11,0.5282,0.2826
875111,33,0.2805,0.1669
875198,45,0.2695,0.1439
875517,5,0.5671,0.4407
875578,16,0.501,0.2344
875950,4,0.7028,0.4583
876375,31,0.3572,0.1687
876731,5,0.5725,0.4381
876757,20,0.3274,0.2163
876884,47,0.8512,0.085
877135,24,0.3348,0.1907
877451,16,0.6226,0.2172
877633,33,0.2547,0.1653
877780,3,0.6487,0.5743
878133,40,0.2737,0.1508
878167,13,0.406,0.2682
878209,8,0.4985,0.3394
878313,54,0.2418,0.1299
878357,45,0.2133,0.1443
878714,517,0.2222,0.0331
878743,43,0.2507,0.1451
879446,38,0.2727,0.1526
879543,76,0.4616,0.0968
879583,3,0.8053,0.5457
879666,13,0.4336,0.2605
879707,15,0.3677,0.2448
879754,14,0.43,0.2492
879809,16,0.3854,0.2396
879928,54,0.4826,0.1178
880126,27,0.3211,0.1852
880380,10,0.4117,0.3089
880593,26,0.4391,0.1803
880595,22,0.3632,0.2021
880945,16,0.3774,0.2367
881288,12,0.4783,0.2728
881428,73,0.1589,0.1136
881581,55,0.4201,0.1224
881735,40,0.2996,0.1516
881949,46,0.3374,0.137
882106,14,0.3676,0.2583
882392,21,0.3116,0.2116
882569,2,0.7432,0.7061
883091,28,0.3723,0.1776
883260,30,0.3009,0.1751
883295,19,0.3645,0.2144
883427,29,0.3242,0.1794
883537,51,0.2597,0.1343
883639,10,0.5496,0.3009
883681,34,0.334,0.1596
884144,2,0.79,0.7016
884152,66,0.3602,0.1086
884293,36,0.2555,0.1569
884615,45,0.2845,0.1407
884654,20,0.3969,0.2164
885048,9,0.7773,0.2659
885382,20,0.3275,0.2132
885628,59,0.1961,0.1234
885713,26,0.5496,0.1743
885885,11,0.5536,0.2782
886427,11,0.4232,0.2916
886442,77,0.1613,0.1105
886574,30,0.2819,0.1725
886607,46,0.2304,0.1417
886891,49,0.7542,0.0993
887175,22,0.3311,0.202
887299,14,0.4247,0.2522
887792,48,0.4146,0.1273
887794,28,0.2944,0.1793
887886,24,0.6194,0.1749
887992,35,0.3714,0.1586
888488,20,0.3491,0.211
888754,7,0.4671,0.3737
889215,19,0.3659,0.2185
889268,22,0.3183,0.2015
889296,20,0.3618,0.2126
889607,26,0.26,0.1899
889926,29,0.3625,0.1773
890269,37,0.2888,0.158
890349,47,0.5192,0.1271
890510,20,0.4014,0.2076
890529,20,0.3483,0.2099
890652,40,0.3347,0.1501
890715,14,0.3869,0.2589
891005,3,0.6646,0.5737
891215,5,0.5234,0.4308
891409,23,0.3159,0.2019
891552,63,0.3911,0.1097
891819,21,0.334,0.2053
892046,44,0.7313,0.1103
892085,21,0.3395,0.2052
892153,31,0.4106,0.1676
892289,33,0.5836,0.1463
892295,87,0.3251,0.095
892312,9,0.3706,0.3321
892456,103,0.2553,0.0916
892522,19,0.2989,0.2247
892621,29,0.4076,0.1759
892702,33,0.3208,0.1643
892901,41,0.3948,0.1451
892994,2,0.8782,0.6783
893172,27,0.3099,0.1871
893279,34,0.5018,0.1358
893290,20,0.5623,0.1953
893301,71,0.211,0.1132
893305,18,0.3756,0.2232
893436,26,0.3854,0.1817
893528,65,0.6448,0.0998
893599,110,0.125,0.092
893637,11,0.4536,0.2911
894075,25,0.3204,0.1894
894358,21,0.3808,0.2072
894490,1,1.0,1.0
895492,33,0.2653,0.1636
895516,39,0.322,0.1525
895517,6,0.5161,0.4029
895815,26,0.3513,0.1821
895949,8,0.4563,0.3445
896259,31,0.3841,0.1675
896400,10,0.4541,0.3054
896630,12,0.6587,0.236
896714,26,0.2991,0.1864
896881,18,0.3257,0.2288
896906,42,0.258,0.1483
897118,19,0.3356,0.22
897200,46,0.28,0.1387
897263,27,0.3125,0.1834
897284,25,0.3018,0.1892
897292,56,0.2074,0.1266
897637,47,0.4565,0.1298
898017,31,0.5971,0.1403
898394,6,0.563,0.397
898603,40,0.505,0.1123
898652,24,0.3046,0.1958
898825,53,0.26,0.13
898838,11,0.3436,0.2984
899441,23,0.3143,0.198
899539,20,0.3803,0.2126
899842,17,0.3084,0.2344
900165,8,0.4772,0.3403
900384,43,0.2662,0.1443
900429,61,0.6369,0.0976
900472,63,0.3335,0.1167
900644,71,0.4601,0.0861
900660,18,0.3351,0.223
901013,8,0.509,0.3392
901361,19,0.3274,0.2197
901391,12,0.7325,0.2384
901612,19,0.3409,0.2231
901989,42,0.4326,0.1397
902144,40,0.4506,0.1451
902176,34,0.2486,0.1654
902209,68,0.5603,0.0951
902236,16,0.3699,0.2372
902323,5,0.5623,0.4338
902895,18,0.3715,0.2269
902956,53,0.2853,0.1299
903091,72,0.2554,0.1093
903172,16,0.3571,0.2429
903224,25,0.3344,0.192
903367,38,0.408,0.1457
903601,71,0.213,0.112
903624,8,0.6495,0.3139
904041,2,0.7432,0.7061
904052,19,0.3771,0.2171
904118,18,0.5999,0.207
904180,29,0.2825,0.1781
904280,33,0.2883,0.1649
904284,51,0.2176,0.1326
904465,29,0.3142,0.1759
904466,49,0.2971,0.131
904594,68,0.5177,0.0964
904983,10,0.3571,0.3143
905096,106,0.392,0.0798
905462,9,0.5784,0.303
905568,17,0.351,0.2348
905995,59,0.5086,0.1009
906207,19,0.3496,0.2174
906365,22,0.2994,0.2033
906456,37,0.3624,0.1512
906484,61,0.52,0.1106
906630,15,0.3799,0.2498
906641,72,0.3694,0.1048
906709,9,0.4657,0.3204
906757,15,0.4025,0.2441
906789,65,0.4199,0.1042
907017,50,0.3496,0.1326
907229,21,0.3546,0.2073
907297,15,0.3417,0.2473
907336,16,0.3721,0.2405
907475,10,0.5295,0.2899
907753,54,0.5938,0.1159
908059,81,0.2141,0.1065
908167,141,0.3114,0.0718
908343,41,0.5638,0.1354
908401,4,0.8152,0.4519
908659,38,0.2684,0.1534
908858,89,0.4322,0.085
909313,19,0.3711,0.215
909405,25,0.2633,0.1915
910055,14,0.4338,0.2508
910127,13,0.379,0.2707
910321,35,0.5311,0.149
910631,13,0.3539,0.2713
910705,17,0.8091,0.1803
910710,60,0.2542,0.1214
910778,8,0.4721,0.3433
910905,27,0.3789,0.1789
910974,18,0.3833,0.2248
911025,4,0.6298,0.4828
911052,34,0.2571,0.162
911183,24,0.2835,0.1969
911213,41,0.2466,0.151
911436,6,0.5894,0.3894
911468,7,0.5939,0.3569
911697,4,0.5957,0.4777
912200,73,0.2582,0.1073
912242,28,0.3383,0.1792
912657,18,0.345,0.226
912691,21,0.3917,0.2049
912803,19,0.4027,0.2195
912816,39,0.4725,0.1371
912836,38,0.249,0.153
912848,20,0.3082,0.2184
912959,41,0.24,0.1506
913069,37,0.4385,0.1517
913091,67,0.3466,0.1134
913166,55,0.2461,0.1291
913487,34,0.2451,0.1648
913853,4,0.8265,0.4501
914411,39,0.469,0.1416
914466,28,0.3348,0.1829
914726,2,0.8534,0.6873
914764,35,0.2596,0.1611
915010,4,0.6786,0.4863
915370,0,0.0,0.0
915459,42,0.5092,0.1359
915718,12,0.3688,0.2836
915735,70,0.275,0.1134
916046,23,0.2931,0.2018
916061,7,0.6631,0.3472
916236,23,0.524,0.1886
916379,17,0.3972,0.2278
916516,3,0.6646,0.5732
916572,1,1.0,1.0
916625,89,0.2116,0.1011
916740,141,0.237,0.0754
916743,31,0.3023,0.1695
916744,16,0.5286,0.2296
916877,32,0.3541,0.1685
916954,27,0.2762,0.1867
917009,30,0.2835,0.1754
917028,4,0.7312,0.4735
917041,24,0.336,0.1956
917516,29,0.3876,0.1736
917682,32,0.2762,0.1676
917793,50,0.3644,0.1296
917926,15,0.3617,0.2481
918142,32,0.2838,0.1705
918248,24,0.3987,0.1879
918614,20,0.333,0.2114
918725,14,0.3471,0.2638
918837,4,0.5558,0.4966
918838,22,0.3574,0.2035
919942,50,0.3244,0.1293
920383,11,0.4121,0.2894
920517,46,0.2452,0.1393
920545,4,0.7001,0.4837
920579,24,0.3203,0.1933
920600,24,0.2893,0.1971
920758,78,0.6017,0.0832
920799,5,0.5528,0.4283
920897,10,0.3992,0.3078
920910,75,0.1744,0.1105
921091,6,0.607,0.3881
921236,12,0.4014,0.2771
921353,15,0.3495,0.2485
922286,19,0.3477,0.2177
922451,14,0.4504,0.2494
922554,13,0.4228,0.2644
922837,63,0.4513,0.1039
923392,21,0.3455,0.2112
923655,4,0.6439,0.4795
923773,26,0.4083,0.1767
923893,31,0.3427,0.1675
923925,27,0.3331,0.1822
924150,47,0.2314,0.1397
924237,8,0.4419,0.342
924459,9,0.5278,0.3173
924675,26,0.3404,0.183
924678,4,0.6031,0.4931
925303,12,0.4824,0.2705
925600,43,0.2578,0.1455
925766,80,0.3539,0.098
925813,36,0.7499,0.1198
925990,24,0.8111,0.1419
926179,22,0.5436,0.1907
926318,14,0.4615,0.2476
926438,17,0.4286,0.2246
926452,23,0.439,0.1951
926523,87,0.4695,0.0909
926821,17,0.448,0.2312
926989,71,0.196,0.1138
927127,6,0.5388,0.3881
927352,1,1.0,1.0
927507,33,0.2901,0.1632
927676,21,0.3471,0.2071
927843,11,0.3803,0.2931
927889,71,0.2621,0.1127
927967,12,0.4699,0.2702
928060,3,0.6473,0.5742
928256,42,0.3302,0.1439
928343,20,0.3505,0.2125
928410,21,0.5749,0.1913
928790,4,0.7121,0.4743
929119,35,0.2965,0.1597
929217,25,0.3264,0.192
929237,10,0.5288,0.3035
929306,10,0.3742,0.3108
929478,15,0.386,0.2458
929650,61,0.1752,0.1227
929700,6,0.5049,0.4039
929939,3,0.7603,0.5587
930006,2,0.918,0.6573
930200,22,0.4821,0.1853
930391,10,0.4088,0.3066
930409,36,0.2862,0.1596
930456,25,0.3501,0.1887
930463,43,0.4764,0.1276
930493,31,0.2944,0.1693
930563,14,0.5031,0.2511
930655,11,0.4131,0.2918
930823,26,0.4137,0.1777
931108,19,0.3939,0.2129
931125,21,0.3585,0.206
931423,12,0.5089,0.2761
931584,8,0.5092,0.346
931602,7,0.4924,0.3632
931620,21,0.3187,0.2084
931871,13,0.4177,0.2648
931906,1,1.0,1.0
932113,14,0.4395,0.2583
932492,18,0.3575,0.2283
932604,135,0.5075,0.0562
932772,49,0.222,0.1351
933080,6,0.5363,0.3806
933094,97,0.318,0.0853
933180,7,0.5655,0.3594
933289,12,0.3499,0.2838
933354,27,0.2951,0.1866
933481,85,0.3145,0.0994
933565,16,0.3083,0.2439
933737,22,0.6191,0.1788
933805,15,0.445,0.245
933963,30,0.2737,0.1706
934020,39,0.3681,0.1455
934116,39,0.2548,0.1529
934297,3,0.6648,0.5701
934764,27,0.3011,0.1842
934916,67,0.2597,0.1151
934964,15,0.3564,0.2511
934972,20,0.5295,0.204
935109,44,0.3762,0.1376
935291,26,0.3227,0.1894
935552,11,0.5038,0.2846
935725,25,0.3077,0.1892
935882,47,0.3095,0.137
936278,149,0.5062,0.0597
936509,19,0.6629,0.1976
936675,23,0.3295,0.1953
936826,81,0.4219,0.0877
936856,8,0.4837,0.3436
936923,92,0.3203,0.0868
936973,47,0.2378,0.1386
937392,7,0.6537,0.3563
937449,4,0.7469,0.4691
937743,16,0.4068,0.236
937840,26,0.308,0.186
938856,19,0.3526,0.2182
938929,23,0.6855,0.1556
939000,17,0.4012,0.2239
939243,11,0.3715,0.2966
939339,39,0.3665,0.1479
939527,8,0.5224,0.3378
939844,12,0.7521,0.2365
939940,41,0.3801,0.1448
940569,7,0.4667,0.3723
940903,6,0.5179,0.3993
940923,13,0.5153,0.2615
941233,46,0.2896,0.1406
941323,3,0.8603,0.5267
941383,18,0.3225,0.2289
941485,44,0.3277,0.1417
941544,229,0.5067,0.0454
942382,9,0.527,0.3154
942570,32,0.2643,0.1686
942670,37,0.2413,0.1604
943078,28,0.4127,0.1798
943254,2,0.9044,0.6655
943755,11,0.4582,0.2821
943912,8,0.572,0.3333
944423,39,0.247,0.1529
944684,40,0.2594,0.1481
944692,4,0.6688,0.4787
944699,1,1.0,1.0
944704,11,0.4332,0.2884
945168,34,0.2666,0.1624
945431,19,0.4635,0.2109
945453,9,0.5073,0.31
945525,14,0.3967,0.2529
945552,13,0.372,0.2714
946069,41,0.2345,0.1509
946232,42,0.2431,0.1468
946318,50,0.3956,0.1221
946397,24,0.6643,0.1693
946423,24,0.2939,0.1965
946538,38,0.4539,0.1476
946658,4,0.7602,0.4707
946771,1,1.0,1.0
946908,20,0.3995,0.2128
946919,48,0.5161,0.1235
946937,4,0.7018,0.4834
946951,48,0.4382,0.1221
947052,28,0.4304,0.1782
947257,3,0.7844,0.5539
947408,23,0.3444,0.1924
947616,22,0.3176,0.2042
947831,33,0.259,0.1631
947884,28,0.2931,0.1808
948274,39,0.2736,0.1521
948415,7,0.6034,0.3632
948507,49,0.4052,0.1324
948562,87,0.2295,0.1016
948756,138,0.2193,0.0773
948830,26,0.3148,0.1844
948975,8,0.5165,0.3381
949036,6,0.6559,0.3507
949099,24,0.394,0.1924
949130,32,0.2532,0.1725
949292,64,0.2016,0.1205
949447,52,0.4291,0.1246
949553,32,0.2621,0.1733
949559,61,0.2936,0.1216
949576,51,0.2437,0.1339
949612,4,0.675,0.4856
949707,26,0.3481,0.1866
949761,68,0.4482,0.106
949854,76,0.2645,0.1082
949857,144,0.346,0.0662
949886,13,0.4645,0.2645
950083,3,0.7166,0.5603
950117,27,0.2692,0.1885
950190,42,0.2415,0.1468
950191,36,0.2651,0.1585
950241,16,0.4044,0.2365
950390,30,0.282,0.1773
950549,22,0.4801,0.1958
950554,20,0.7907,0.1697
950602,21,0.3253,0.2119
950655,2,0.8063,0.6989
950757,18,0.3447,0.2271
950760,227,0.3084,0.0563
950986,46,0.2314,0.1414
951052,24,0.4663,0.1869
951064,34,0.453,0.1592
951082,29,0.3403,0.173
951353,128,0.3075,0.0778
951487,41,0.247,0.1482
952248,11,0.4405,0.2928
952289,21,0.3062,0.2102
952346,23,0.3553,0.1939
952638,159,0.2745,0.0726
952769,10,0.5036,0.2991
953769,16,0.3637,0.2383
953829,38,0.4958,0.1343
953880,4,0.6925,0.4657
954174,24,0.3677,0.195
954221,43,0.3016,0.1443
954322,36,0.4111,0.1571
954564,18,0.3463,0.2242
955498,30,0.3636,0.162
955595,32,0.6102,0.1462
955608,21,0.35,0.2097
956410,27,0.3015,0.1807
956991,3,0.6638,0.5631
957046,22,0.3399,0.2043
957178,3,0.7455,0.5343
957300,67,0.2387,0.1168
957377,11,0.5066,0.289
957798,47,0.6924,0.1128
958134,17,0.4534,0.226
958325,31,0.2681,0.1716
958652,9,0.4176,0.3258
958654,44,0.7886,0.1004
958733,14,0.4417,0.2533
958808,8,0.4169,0.3452
959110,79,0.319,0.1029
959486,4,0.6232,0.4926
959537,29,0.3095,0.1741
959708,119,0.7228,0.0614
959739,22,0.3408,0.2066
959871,33,0.3513,0.1619
959880,1,1.0,1.0
959983,8,0.5249,0.3297
960042,23,0.2967,0.2011
960150,16,0.4031,0.2315
960651,6,0.5288,0.3978
960710,6,0.5538,0.3928
960934,8,0.5565,0.3199
960958,22,0.3714,0.1987
961116,15,0.3706,0.2495
961151,27,0.5247,0.1716
961406,20,0.3406,0.2099
961593,6,0.5592,0.3843
961672,52,0.2879,0.1279
961968,47,0.3261,0.1364
962080,19,0.7965,0.17
962298,30,0.6299,0.1558
962313,11,0.4993,0.2798
962345,57,0.3564,0.1173
962456,49,0.2366,0.1361
962919,30,0.3072,0.1714
963004,19,0.4909,0.212
963131,30,0.2683,0.1761
963407,36,0.3832,0.1518
963594,18,0.5213,0.2175
963622,13,0.6007,0.2523
963802,37,0.3071,0.1556
963880,27,0.2995,0.185
964351,1,1.0,1.0
964382,43,0.3414,0.1423
965093,28,0.3118,0.174
965240,19,0.3544,0.2178
965813,40,0.3123,0.1463
966255,50,0.4746,0.1214
966284,23,0.6672,0.1699
966315,1,1.0,1.0
967054,25,0.2948,0.1876
967239,20,0.3071,0.2198
967313,64,0.2786,0.1171
967360,25,0.2944,0.1916
967507,7,0.6669,0.3081
967705,15,0.3649,0.2448
967853,9,0.5129,0.3157
967995,55,0.5341,0.1072
968011,20,0.2823,0.2174
968068,32,0.3711,0.1628
968413,68,0.3911,0.1093
968588,63,0.3041,0.1159
968630,60,0.2512,0.1209
968634,18,0.356,0.223
968681,39,0.2518,0.1531
968873,2,0.8125,0.6977
968903,71,0.5498,0.0971
968948,44,0.2139,0.1463
969606,14,0.3772,0.2601
969616,158,0.3584,0.0629
969877,16,0.4785,0.232
970092,12,0.4094,0.278
970094,23,0.4176,0.1972
970141,8,0.5525,0.3272
970380,49,0.2952,0.1347
970600,53,0.4879,0.1091
971128,22,0.2998,0.2077
971276,12,0.4364,0.2816
971529,46,0.5568,0.1222
971721,26,0.2615,0.1926
972011,11,0.4709,0.2787
972368,3,0.8258,0.5383
972435,6,0.597,0.3909
972473,28,0.2986,0.1797
972944,45,0.2966,0.136
973670,22,0.4768,0.1968
973773,20,0.3504,0.2127
974239,30,0.3821,0.1694
974303,15,0.3357,0.2507
974597,22,0.4638,0.1934
974748,40,0.3988,0.1473
974964,44,0.3906,0.1431
975115,8,0.5181,0.3373
975319,43,0.2835,0.1454
975444,85,0.3206,0.0954
975487,33,0.3033,0.1637
975504,8,0.4857,0.3437
976030,9,0.3987,0.3298
976161,35,0.42,0.1555
976264,261,0.2528,0.0484
976299,21,0.4006,0.2028
976505,18,0.3616,0.2258
976860,109,0.1859,0.0913
976993,34,0.2518,0.1665
977396,14,0.3249,0.2654
977568,1,1.0,1.0
977883,132,0.2921,0.0784
978404,4,0.6474,0.4881
978405,43,0.3189,0.1392
978619,13,0.3801,0.2636
978645,15,0.4116,0.2451
978663,23,0.7541,0.1601
978711,64,0.4557,0.1029
978854,34,0.2886,0.164
978904,44,0.6123,0.1249
979074,12,0.3999,0.2756
979097,29,0.2871,0.1759
979241,53,0.3353,0.1204
979272,33,0.2598,0.1681
979291,18,0.3448,0.2282
979964,19,0.3742,0.217
979965,3,0.7824,0.5462
980231,51,0.2249,0.1366
980313,69,0.6408,0.0897
980329,8,0.5098,0.3386
980481,27,0.352,0.1813
980920,70,0.1799,0.1134
981219,30,0.2727,0.1749
981367,25,0.2864,0.193
981738,13,0.4892,0.2641
981871,26,0.2981,0.1876
981943,30,0.3233,0.1738
982256,46,0.4503,0.1219
982312,38,0.2655,0.1547
982746,23,0.3564,0.1982
982889,20,0.4387,0.2025
982988,8,0.5456,0.3373
983377,59,0.4314,0.1186
983474,83,0.3589,0.1017
983526,30,0.4424,0.1709
983863,62,0.2751,0.1192
983953,19,0.3089,0.2198
983981,52,0.2334,0.1325
984113,28,0.6236,0.1585
984164,58,0.2229,0.125
984291,9,0.7052,0.2889
984311,37,0.2491,0.1582
984357,13,0.392,0.2664
984932,35,0.2907,0.1596
984955,64,0.3072,0.1182
985655,83,0.1749,0.1045
985698,69,0.1764,0.1151
985982,35,0.3919,0.1553
986051,21,0.4036,0.2085
986265,11,0.4503,0.2831
986630,17,0.3664,0.2347
986778,48,0.5339,0.1166
986808,7,0.5011,0.3657
986883,50,0.5921,0.091
986904,24,0.3206,0.1944
986979,82,0.2938,0.1017
987075,10,0.3928,0.3111
987170,11,0.454,0.2833
987416,25,0.3352,0.1898
987544,14,0.5171,0.2509
987623,25,0.5398,0.1756
988307,47,0.429,0.1286
988317,8,0.4752,0.3401
988583,4,0.6042,0.487
989030,7,0.4004,0.3774
989150,5,0.4815,0.4465
989181,47,0.2064,0.1416
989190,19,0.4185,0.2168
989303,3,0.8351,0.5355
989592,4,0.5773,0.4918
989887,43,0.2779,0.1442
990196,25,0.3643,0.1883
990667,20,0.5819,0.1969
990929,23,0.4212,0.1937
990983,53,0.3019,0.1287
990996,62,0.1905,0.121
991011,10,0.4457,0.3024
991261,47,0.3127,0.1386
991384,29,0.3956,0.1704
991763,54,0.284,0.1283
991893,71,0.1966,0.1139
992367,14,0.3577,0.2637
993071,17,0.3317,0.2361
993155,49,0.3101,0.1316
993231,49,0.3295,0.1346
993385,4,0.7528,0.4678
993420,10,0.6112,0.2798
993608,13,0.452,0.2572
993779,20,0.3631,0.2149
993844,2,0.735,0.7065
993866,108,0.2694,0.0881
993941,8,0.5094,0.3427
993954,19,0.34,0.2177
994115,27,0.391,0.1766
994220,7,0.5907,0.3587
994657,21,0.5739,0.1877
994879,16,0.5829,0.2267
995451,67,0.4556,0.1036
995584,17,0.7177,0.2004
995774,42,0.2244,0.1458
995826,13,0.4213,0.2616
995860,7,0.5433,0.3537
996015,26,0.291,0.1882
996213,22,0.2901,0.2076
996254,50,0.37,0.1272
996362,8,0.5474,0.3405
996532,5,0.6383,0.4139
996769,70,0.5656,0.1017
996807,14,0.3555,0.2618
996810,7,0.5092,0.3686
996884,8,0.4433,0.3446
996909,45,0.2603,0.1402
997120,83,0.2896,0.0975
997659,28,0.2751,0.1813
997964,6,0.6522,0.3838
998316,9,0.4742,0.3192
998462,24,0.3185,0.1965
998522,30,0.4105,0.1676
998668,15,0.4544,0.2468
998723,8,0.5577,0.3411
998737,35,0.3621,0.1552
998994,28,0.2982,0.1803
999045,6,0.4868,0.3989
999047,8,0.5316,0.3375
999081,41,0.3655,0.1468
999164,26,0.3319,0.1866
999186,3,0.6932,0.5645
999223,9,0.5679,0.3155
999259,25,0.3072,0.1911
999275,28,0.5693,0.1593
999300,47,0.3038,0.1347
999617,17,0.37,0.2299
999771,100,0.6613,0.0667
999788,18,0.4908,0.211
1000142,165,0.421,0.0661
1000309,4,0.7348,0.472
1000632,3,0.7717,0.5495
1000976,9,0.4882,0.3109
1001159,112,0.3714,0.0765
1001586,20,0.3651,0.2126
1001833,3,0.6352,0.5731
1002095,16,0.3732,0.2384
1002143,167,0.1129,0.0746
1002224,11,0.5127,0.2848
1002232,12,0.4611,0.269
1002301,10,0.4116,0.3097
1002345,15,0.4516,0.2352
1002399,14,0.432,0.2507
1002600,88,0.3555,0.0935
1002777,24,0.3459,0.1932
